SITE_CODE,MSMT_DATE,GWE,LATITUDE,LONGITUDE
390124N1218291W002,2021-10-12 13:40:00,1.83,39.0124,-121.829
390124N1218291W002,2021-10-06 11:53:00,0.56,39.0124,-121.829
390124N1218291W002,2021-09-30 11:50:00,-2.94,39.0124,-121.829
390124N1218291W002,2021-09-21 11:36:00,-2.54,39.0124,-121.829
390124N1218291W002,2021-09-14 09:18:00,-4.24,39.0124,-121.829
390124N1218291W002,2021-09-09 11:57:00,-5.24,39.0124,-121.829
390124N1218291W003,2021-11-24 13:05:00,26.25,39.0124,-121.829
390124N1218291W003,2021-11-18 11:24:00,26.1,39.0124,-121.829
390124N1218291W003,2021-11-12 14:22:00,25.5,39.0124,-121.829
390124N1218291W003,2021-10-27 14:08:00,25.2,39.0124,-121.829
390124N1218291W003,2021-10-19 09:45:00,23.5,39.0124,-121.829
390124N1218291W003,2021-10-12 13:45:00,23.72,39.0124,-121.829
390124N1218291W003,2021-10-06 11:54:00,23.5,39.0124,-121.829
390124N1218291W003,2021-09-30 11:51:00,23.2,39.0124,-121.829
390124N1218291W003,2021-09-21 11:37:00,23.4,39.0124,-121.829
390124N1218291W003,2021-09-14 09:19:00,23.5,39.0124,-121.829
390124N1218291W003,2021-09-09 11:58:00,23.4,39.0124,-121.829
390124N1218291W004,2021-11-24 13:06:00,28.33,39.0124,-121.829
390124N1218291W004,2021-11-18 11:25:00,28.43,39.0124,-121.829
390124N1218291W004,2021-11-12 14:23:00,28.32,39.0124,-121.829
390124N1218291W004,2021-10-27 14:09:00,28.32,39.0124,-121.829
390124N1218291W004,2021-10-19 09:46:00,27.42,39.0124,-121.829
390124N1218291W004,2021-10-06 11:55:00,27.62,39.0124,-121.829
390124N1218291W004,2021-09-30 11:52:00,27.12,39.0124,-121.829
390124N1218291W004,2021-09-21 11:38:00,27.62,39.0124,-121.829
390124N1218291W004,2021-09-14 09:20:00,27.72,39.0124,-121.829
390124N1218291W004,2021-09-09 11:59:00,27.62,39.0124,-121.829
390128N1228617W001,2021-10-27 12:00:00,1318.1,39.0128,-122.862
390174N1214630W001,2021-10-13 00:00:00,32.917,39.0174,-121.463
390174N1214630W001,2021-10-06 00:00:00,32.845,39.0174,-121.463
390174N1214630W001,2021-09-29 00:00:00,33.136,39.0174,-121.463
390174N1214630W001,2021-09-22 00:00:00,33.5,39.0174,-121.463
390174N1214630W001,2021-09-15 00:00:00,33.655,39.0174,-121.463
390174N1214630W001,2021-09-08 00:00:00,34.006,39.0174,-121.463
390174N1214630W002,2021-10-13 00:00:00,32.198,39.0174,-121.463
390174N1214630W002,2021-10-06 00:00:00,31.67,39.0174,-121.463
390174N1214630W002,2021-09-29 00:00:00,31.849,39.0174,-121.463
390174N1214630W002,2021-09-22 00:00:00,31.509,39.0174,-121.463
390174N1214630W002,2021-09-15 00:00:00,31.342,39.0174,-121.463
390174N1214630W002,2021-09-08 00:00:00,31.168000000000006,39.0174,-121.463
390174N1214630W003,2021-10-13 00:00:00,31.14,39.0174,-121.463
390174N1214630W003,2021-10-06 00:00:00,29.354,39.0174,-121.463
390174N1214630W003,2021-09-29 00:00:00,28.773000000000003,39.0174,-121.463
390174N1214630W003,2021-09-22 00:00:00,24.41,39.0174,-121.463
390174N1214630W003,2021-09-15 00:00:00,21.84,39.0174,-121.463
390174N1214630W003,2021-09-08 00:00:00,19.372,39.0174,-121.463
390186N1228813W001,2021-10-06 00:00:00,1313.5,39.0186,-122.881
390202N1228500W001,2021-10-06 00:00:00,1313.86,39.0202,-122.85
390214N1214057W001,2021-10-13 00:00:00,48.611,39.0214,-121.406
390214N1214057W001,2021-10-06 00:00:00,46.94,39.0214,-121.406
390214N1214057W001,2021-09-29 00:00:00,46.372,39.0214,-121.406
390214N1214057W001,2021-09-22 00:00:00,44.742,39.0214,-121.406
390214N1214057W001,2021-09-15 00:00:00,42.552,39.0214,-121.406
390214N1214057W001,2021-09-08 00:00:00,41.922,39.0214,-121.406
390215N1216994W001,2021-10-11 11:27:00,26.47,39.0215,-121.699
390215N1216994W001,2021-10-04 13:40:00,27.1,39.0215,-121.699
390215N1216994W001,2021-09-30 14:05:00,27.49,39.0215,-121.699
390215N1216994W001,2021-09-27 09:43:00,27.67,39.0215,-121.699
390215N1216994W001,2021-09-20 09:37:00,28.1,39.0215,-121.699
390215N1216994W001,2021-09-13 08:52:00,28.43,39.0215,-121.699
390215N1216994W001,2021-09-06 08:00:00,28.65,39.0215,-121.699
390216N1215561W001,2021-10-29 09:13:00,15.2,39.0216,-121.556
390216N1215561W001,2021-09-20 09:31:00,11.3,39.0216,-121.556
390244N1217813W001,2021-10-13 08:02:00,24.27,39.0244,-121.781
390244N1217813W001,2021-10-08 12:00:00,24.379,39.0244,-121.781
390244N1217813W001,2021-10-01 12:00:00,24.682,39.0244,-121.781
390244N1217813W001,2021-09-24 12:00:00,25.082,39.0244,-121.781
390244N1217813W001,2021-09-17 12:00:00,25.643,39.0244,-121.781
390244N1217813W001,2021-09-10 12:00:00,25.631,39.0244,-121.781
390244N1217813W001,2021-09-03 12:00:00,25.851,39.0244,-121.781
390244N1217813W002,2021-10-13 08:07:00,24.48,39.0244,-121.781
390244N1217813W002,2021-10-08 12:00:00,24.608,39.0244,-121.781
390244N1217813W002,2021-10-01 12:00:00,24.924,39.0244,-121.781
390244N1217813W002,2021-09-24 12:00:00,25.31,39.0244,-121.781
390244N1217813W002,2021-09-17 12:00:00,25.927,39.0244,-121.781
390244N1217813W002,2021-09-10 12:00:00,25.936,39.0244,-121.781
390244N1217813W002,2021-09-03 12:00:00,26.114,39.0244,-121.781
390244N1217813W003,2021-10-13 08:10:00,19.44,39.0244,-121.781
390244N1217813W003,2021-10-08 12:00:00,19.337,39.0244,-121.781
390244N1217813W003,2021-10-01 12:00:00,19.143,39.0244,-121.781
390244N1217813W003,2021-09-24 12:00:00,18.674,39.0244,-121.781
390244N1217813W003,2021-09-17 12:00:00,17.644000000000005,39.0244,-121.781
390244N1217813W003,2021-09-10 12:00:00,15.897,39.0244,-121.781
390244N1217813W003,2021-09-03 12:00:00,14.059,39.0244,-121.781
390254N1233823W001,2021-11-09 00:00:00,325.67,39.0254,-123.382
390254N1233823W001,2021-10-05 00:00:00,323.67,39.0254,-123.382
390254N1233823W001,2021-09-07 00:00:00,323.97,39.0254,-123.382
390254N1233823W002,2021-11-09 00:00:00,308.17,39.0254,-123.382
390254N1233823W002,2021-10-05 00:00:00,305.37,39.0254,-123.382
390254N1233823W002,2021-09-07 00:00:00,305.57,39.0254,-123.382
390254N1233823W003,2021-11-09 00:00:00,313.55,39.0254,-123.382
390254N1233823W003,2021-10-05 00:00:00,313.05,39.0254,-123.382
390254N1233823W003,2021-09-07 00:00:00,313.35,39.0254,-123.382
390265N1215784W001,2021-10-19 00:00:00,17.61,39.0268,-121.579
390265N1215784W001,2021-09-15 00:00:00,14.74,39.0268,-121.579
390278N1220110W001,2021-10-12 12:00:00,-37.0,39.0278,-122.011
390283N1219784W001,2021-09-02 08:20:00,-56.54,39.0283,-121.978
390284N1215155W001,2021-10-20 00:00:00,34.595,39.0284,-121.515
390284N1215155W001,2021-10-13 00:00:00,34.538000000000004,39.0284,-121.515
390284N1215155W001,2021-10-06 00:00:00,34.474000000000004,39.0284,-121.515
390284N1215155W001,2021-09-29 00:00:00,34.521,39.0284,-121.515
390284N1215155W001,2021-09-22 00:00:00,34.551,39.0284,-121.515
390284N1215155W001,2021-09-15 00:00:00,34.315,39.0284,-121.515
390284N1215155W001,2021-09-08 00:00:00,34.27,39.0284,-121.515
390322N1219699W001,2021-09-02 08:10:00,-106.42,39.0322,-121.97
390355N1215720W001,2021-10-20 00:00:00,20.09,39.0355,-121.572
390355N1215720W001,2021-09-15 00:00:00,16.49,39.0355,-121.572
390398N1217181W001,2021-10-11 11:13:00,26.7,39.0398,-121.718
390398N1217181W001,2021-10-04 13:21:00,26.85,39.0398,-121.718
390398N1217181W001,2021-09-30 13:15:00,27.05,39.0398,-121.718
390398N1217181W001,2021-09-27 09:51:00,27.15,39.0398,-121.718
390398N1217181W001,2021-09-20 10:08:00,28.69,39.0398,-121.718
390398N1217181W001,2021-09-13 09:00:00,29.04,39.0398,-121.718
390398N1217181W001,2021-09-06 07:50:00,29.32,39.0398,-121.718
390416N1214152W001,2021-10-19 00:00:00,45.08,39.0463,-121.419
390416N1214152W001,2021-09-15 00:00:00,40.3,39.0463,-121.419
390426N1218166W001,2021-10-07 00:00:00,28.98,39.0426,-121.817
390426N1218166W001,2021-09-08 00:00:00,29.58,39.0426,-121.817
390458N1216114W001,2021-11-08 09:29:00,21.21,39.0458,-121.611
390458N1216114W001,2021-11-05 12:00:00,21.341,39.0458,-121.611
390458N1216114W001,2021-10-29 12:00:00,21.713,39.0458,-121.611
390458N1216114W001,2021-10-22 12:00:00,19.867,39.0458,-121.611
390458N1216114W001,2021-10-18 09:35:00,19.4,39.0458,-121.611
390458N1216114W001,2021-10-15 12:00:00,19.193,39.0458,-121.611
390458N1216114W001,2021-10-08 12:00:00,18.742,39.0458,-121.611
390458N1216114W001,2021-10-01 12:00:00,18.307,39.0458,-121.611
390458N1216114W001,2021-09-24 12:00:00,17.798,39.0458,-121.611
390458N1216114W001,2021-09-20 10:10:00,17.87,39.0458,-121.611
390458N1216114W001,2021-09-17 12:00:00,17.163,39.0458,-121.611
390458N1216114W001,2021-09-10 12:00:00,16.436,39.0458,-121.611
390458N1216114W001,2021-09-03 12:00:00,16.438,39.0458,-121.611
390458N1216114W002,2021-11-08 09:38:00,19.64,39.0458,-121.611
390458N1216114W002,2021-11-05 12:00:00,19.636,39.0458,-121.611
390458N1216114W002,2021-10-29 12:00:00,19.611,39.0458,-121.611
390458N1216114W002,2021-10-22 12:00:00,17.636,39.0458,-121.611
390458N1216114W002,2021-10-18 09:19:00,15.39,39.0458,-121.611
390458N1216114W002,2021-10-15 12:00:00,13.499,39.0458,-121.611
390458N1216114W002,2021-10-08 12:00:00,12.027,39.0458,-121.611
390458N1216114W002,2021-10-01 12:00:00,6.353,39.0458,-121.611
390458N1216114W002,2021-09-24 12:00:00,3.4560000000000004,39.0458,-121.611
390458N1216114W002,2021-09-20 10:24:00,6.53,39.0458,-121.611
390458N1216114W002,2021-09-17 12:00:00,-0.403,39.0458,-121.611
390458N1216114W002,2021-09-10 12:00:00,-13.585,39.0458,-121.611
390458N1216114W002,2021-09-03 12:00:00,-16.915,39.0458,-121.611
390458N1216114W003,2021-11-08 09:42:00,20.0,39.0458,-121.611
390458N1216114W003,2021-11-05 12:00:00,19.653,39.0458,-121.611
390458N1216114W003,2021-10-29 12:00:00,18.757,39.0458,-121.611
390458N1216114W003,2021-10-22 12:00:00,17.465,39.0458,-121.611
390458N1216114W003,2021-10-18 09:22:00,16.91,39.0458,-121.611
390458N1216114W003,2021-10-15 12:00:00,16.767,39.0458,-121.611
390458N1216114W003,2021-10-08 12:00:00,15.997,39.0458,-121.611
390458N1216114W003,2021-10-01 12:00:00,15.52,39.0458,-121.611
390458N1216114W003,2021-09-24 12:00:00,15.1,39.0458,-121.611
390458N1216114W003,2021-09-20 10:23:00,14.8,39.0458,-121.611
390458N1216114W003,2021-09-17 12:00:00,14.467,39.0458,-121.611
390458N1216114W003,2021-09-10 12:00:00,14.082,39.0458,-121.611
390458N1216114W003,2021-09-03 12:00:00,13.796,39.0458,-121.611
390458N1216114W004,2021-11-08 09:46:00,18.33,39.0458,-121.611
390458N1216114W004,2021-11-05 12:00:00,18.023,39.0458,-121.611
390458N1216114W004,2021-10-29 12:00:00,17.129,39.0458,-121.611
390458N1216114W004,2021-10-22 12:00:00,15.799,39.0458,-121.611
390458N1216114W004,2021-10-18 09:25:00,15.29,39.0458,-121.611
390458N1216114W004,2021-10-15 12:00:00,15.173,39.0458,-121.611
390458N1216114W004,2021-10-08 12:00:00,14.416,39.0458,-121.611
390458N1216114W004,2021-10-01 12:00:00,13.917,39.0458,-121.611
390458N1216114W004,2021-09-24 12:00:00,13.533,39.0458,-121.611
390458N1216114W004,2021-09-20 10:27:00,13.21,39.0458,-121.611
390458N1216114W004,2021-09-17 12:00:00,12.915,39.0458,-121.611
390458N1216114W004,2021-09-10 12:00:00,12.574000000000002,39.0458,-121.611
390458N1216114W004,2021-09-03 12:00:00,12.196,39.0458,-121.611
390461N1214606W001,2021-10-13 00:00:00,34.895,39.0461,-121.461
390461N1214606W001,2021-10-06 00:00:00,32.533,39.0461,-121.461
390461N1214606W001,2021-09-29 00:00:00,33.517,39.0461,-121.461
390461N1214606W001,2021-09-22 00:00:00,28.68,39.0461,-121.461
390461N1214606W001,2021-09-15 00:00:00,29.926,39.0461,-121.461
390461N1214606W001,2021-09-08 00:00:00,25.61,39.0461,-121.461
390467N1227095W001,2021-10-05 00:00:00,1778.1,39.0467,-122.709
390480N1226855W001,2021-10-27 12:00:00,1682.44,39.048,-122.686
390489N1215470W001,2021-10-19 00:00:00,24.07,39.0489,-121.547
390489N1215470W001,2021-09-15 00:00:00,22.22,39.0489,-121.547
390497N1216535W001,2021-11-05 00:00:00,13.91,39.0497,-121.653
390497N1216535W001,2021-10-06 00:00:00,12.61,39.0497,-121.653
390497N1216535W001,2021-09-03 00:00:00,12.31,39.0497,-121.653
390540N1220607W002,2021-10-12 17:07:00,-28.095,39.054,-122.061
390540N1220607W004,2021-10-12 12:27:00,-34.65,39.054,-122.061
390540N1220607W006,2021-10-12 15:35:00,-48.295,39.054,-122.061
390540N1220607W008,2021-10-12 15:35:00,-38.21,39.054,-122.061
390576N1221586W001,2021-10-14 12:00:00,-49.08,39.0576,-122.159
390588N1217004W001,2021-10-06 00:00:00,32.03,39.0588,-121.7
390588N1217004W001,2021-09-03 00:00:00,35.73,39.0588,-121.7
390592N1214196W001,2021-11-19 00:00:00,49.68,39.0592,-121.42
390592N1214196W001,2021-10-05 00:00:00,48.48,39.0592,-121.42
390592N1214196W001,2021-09-08 00:00:00,34.18,39.0592,-121.42
390602N1220411W001,2021-10-13 00:00:00,6.85,39.0602,-122.041
390614N1215796W001,2021-10-20 00:00:00,22.73,39.0618,-121.579
390614N1215796W001,2021-09-15 00:00:00,15.35,39.0618,-121.579
390632N1229453W001,2021-10-04 00:00:00,1407.8,39.0632,-122.945
390634N1234430W001,2021-10-05 00:00:00,256.9,39.0634,-123.443
390634N1234430W001,2021-09-07 00:00:00,257.4,39.0634,-123.443
390641N1229402W001,2021-10-04 00:00:00,1409.77,39.0641,-122.94
390645N1234420W001,2021-10-05 00:00:00,256.46,39.0645,-123.442
390645N1234420W001,2021-09-07 00:00:00,256.06,39.0645,-123.442
390664N1231491W001,2021-10-27 13:41:00,537.215,39.0664,-123.149
390679N1215161W001,2021-10-20 00:00:00,29.64,39.0679,-121.516
390679N1215161W001,2021-09-15 00:00:00,33.76,39.0679,-121.516
390682N1216901W001,2021-10-11 11:36:00,40.93,39.0682,-121.69
390682N1216901W001,2021-10-04 11:05:00,40.59,39.0682,-121.69
390682N1216901W001,2021-09-30 15:10:00,40.96,39.0682,-121.69
390682N1216901W001,2021-09-27 09:30:00,41.5,39.0682,-121.69
390682N1216901W001,2021-09-20 09:48:00,41.0,39.0682,-121.69
390682N1216901W001,2021-09-13 08:39:00,41.28,39.0682,-121.69
390682N1216901W001,2021-09-06 08:15:00,41.46,39.0682,-121.69
390682N1216901W002,2021-10-11 11:37:00,33.39,39.0682,-121.69
390682N1216901W002,2021-10-04 11:06:00,32.67,39.0682,-121.69
390682N1216901W002,2021-09-30 03:11:00,31.91,39.0682,-121.69
390682N1216901W002,2021-09-27 09:31:00,31.65,39.0682,-121.69
390682N1216901W002,2021-09-20 09:49:00,32.04,39.0682,-121.69
390682N1216901W002,2021-09-13 08:40:00,31.64,39.0682,-121.69
390682N1216901W002,2021-09-06 08:16:00,31.77,39.0682,-121.69
390682N1216901W003,2021-10-11 11:38:00,28.87,39.0682,-121.69
390682N1216901W003,2021-10-04 11:08:00,27.94,39.0682,-121.69
390682N1216901W003,2021-09-30 15:12:00,27.19,39.0682,-121.69
390682N1216901W003,2021-09-27 09:32:00,27.06,39.0682,-121.69
390682N1216901W003,2021-09-20 09:50:00,26.62,39.0682,-121.69
390682N1216901W003,2021-09-13 08:14:00,26.56,39.0682,-121.69
390682N1216901W003,2021-09-06 08:17:00,26.49,39.0682,-121.69
390696N1217778W001,2021-10-13 08:32:00,25.69,39.0696,-121.778
390696N1217778W001,2021-09-29 07:20:00,25.64,39.0696,-121.778
390696N1217778W002,2021-10-13 08:35:00,25.631,39.0696,-121.778
390696N1217778W002,2021-09-29 07:23:00,25.501,39.0696,-121.778
390696N1217778W003,2021-10-13 08:37:00,23.057,39.0696,-121.778
390696N1217778W003,2021-09-29 07:27:00,25.007,39.0696,-121.778
390696N1217778W004,2021-10-13 08:44:00,21.354,39.0696,-121.778
390696N1217778W004,2021-09-29 07:29:00,23.424,39.0696,-121.778
390705N1214795W001,2021-09-09 07:30:00,15.74,39.0705,-121.48
390714N1214241W001,2021-10-29 12:00:00,48.29,39.0714,-121.424
390729N1214360W001,2021-09-09 07:50:00,40.8,39.0729,-121.436
390752N1213738W001,2021-11-19 00:00:00,112.38,39.0752,-121.374
390752N1213738W001,2021-10-05 00:00:00,108.58,39.0752,-121.374
390752N1213738W001,2021-09-08 00:00:00,109.08,39.0752,-121.374
390756N1213859W001,2021-10-13 00:00:00,92.532,39.0756,-121.386
390756N1213859W001,2021-10-06 00:00:00,91.858,39.0756,-121.386
390756N1213859W001,2021-09-29 00:00:00,91.282,39.0756,-121.386
390756N1213859W001,2021-09-22 00:00:00,92.332,39.0756,-121.386
390756N1213859W001,2021-09-15 00:00:00,92.812,39.0756,-121.386
390756N1213859W001,2021-09-08 00:00:00,92.835,39.0756,-121.386
390788N1229388W001,2021-10-04 00:00:00,1407.9,39.0788,-122.939
390819N1219164W001,2021-10-12 12:00:00,16.4,39.0819,-121.916
390860N1220881W001,2021-10-13 00:00:00,18.36,39.086,-122.088
390863N1215340W001,2021-10-13 00:00:00,32.509,39.0863,-121.534
390863N1215340W001,2021-10-06 00:00:00,32.251,39.0863,-121.534
390863N1215340W001,2021-09-29 00:00:00,32.236,39.0863,-121.534
390863N1215340W001,2021-09-22 00:00:00,32.209,39.0863,-121.534
390863N1215340W001,2021-09-15 00:00:00,31.938,39.0863,-121.534
390863N1215340W001,2021-09-08 00:00:00,31.412,39.0863,-121.534
390863N1221527W001,2021-10-14 12:00:00,17.49,39.0863,-122.153
390906N1215439W001,2021-11-19 00:00:00,32.76,39.0906,-121.544
390906N1215439W001,2021-10-05 00:00:00,30.06,39.0906,-121.544
390906N1215439W001,2021-09-08 00:00:00,29.46,39.0906,-121.544
390910N1220599W001,2021-10-28 18:35:00,-21.873,39.091,-122.06
390910N1220599W001,2021-10-21 17:37:00,-22.873,39.091,-122.06
390910N1220599W001,2021-10-14 17:55:00,-22.873,39.091,-122.06
390910N1220599W001,2021-10-07 16:43:00,-25.873,39.091,-122.06
390910N1220599W001,2021-09-30 17:18:00,-41.87300000000001,39.091,-122.06
390910N1220599W001,2021-09-23 17:40:00,-39.87300000000001,39.091,-122.06
390910N1220599W001,2021-09-16 15:56:00,-39.87300000000001,39.091,-122.06
390910N1220599W001,2021-09-09 14:37:00,-36.87300000000001,39.091,-122.06
390910N1220599W001,2021-09-02 16:25:00,-44.87300000000001,39.091,-122.06
390911N1220598W001,2021-10-15 00:00:00,-22.51,39.0911,-122.06
390921N1221422W001,2021-10-14 12:00:00,31.58,39.0921,-122.142
390930N1219767W001,2021-10-12 12:00:00,23.03,39.0929,-121.977
390932N1220882W001,2021-11-11 11:05:00,-2.0,39.0932,-122.088
390932N1220882W001,2021-10-28 18:21:00,0.0,39.0932,-122.088
390932N1220882W001,2021-10-21 17:10:00,0.0,39.0932,-122.088
390932N1220882W001,2021-10-14 17:35:00,-1.0,39.0932,-122.088
390932N1220882W001,2021-10-07 16:24:00,-2.0,39.0932,-122.088
390932N1220882W001,2021-09-30 17:33:00,1.0,39.0932,-122.088
390932N1220882W001,2021-09-23 17:25:00,-2.0,39.0932,-122.088
390932N1220882W001,2021-09-16 15:41:00,0.0,39.0932,-122.088
390932N1220882W001,2021-09-09 14:17:00,2.0,39.0932,-122.088
390932N1220882W001,2021-09-02 16:05:00,0.0,39.0932,-122.088
390955N1215635W001,2021-10-20 00:00:00,29.88,39.0949,-121.564
390955N1215635W001,2021-09-15 00:00:00,25.62,39.0949,-121.564
390997N1214605W001,2021-09-09 09:00:00,25.73,39.0997,-121.46
391010N1220900W001,2021-10-13 00:00:00,38.96,39.101,-122.09
391031N1231649W001,2021-11-08 10:05:00,561.94,39.1031,-123.165
391033N1220695W001,2021-11-11 11:26:00,23.081,39.1033,-122.07
391033N1220695W001,2021-10-28 18:45:00,10.081,39.1033,-122.07
391033N1220695W001,2021-10-21 17:50:00,9.081,39.1033,-122.07
391033N1220695W001,2021-10-14 18:09:00,10.081,39.1033,-122.07
391033N1220695W001,2021-10-07 17:00:00,10.081,39.1033,-122.07
391033N1220695W001,2021-09-30 17:10:00,-2.919,39.1033,-122.07
391033N1220695W001,2021-09-23 17:48:00,-7.919,39.1033,-122.07
391033N1220695W001,2021-09-16 16:05:00,-4.919,39.1033,-122.07
391033N1220695W001,2021-09-09 14:48:00,10.081,39.1033,-122.07
391033N1220695W001,2021-09-02 16:42:00,-4.919,39.1033,-122.07
391046N1231647W001,2021-11-08 10:00:00,551.62,39.1046,-123.165
391051N1217012W001,2021-10-11 10:49:00,36.2,39.1051,-121.701
391051N1217012W001,2021-10-04 09:51:00,36.35,39.1051,-121.701
391051N1217012W001,2021-09-30 13:30:00,36.55,39.1051,-121.701
391051N1217012W001,2021-09-27 09:20:00,36.88,39.1051,-121.701
391051N1217012W001,2021-09-20 09:37:00,37.6,39.1051,-121.701
391051N1217012W001,2021-09-13 08:32:00,38.39,39.1051,-121.701
391051N1217012W001,2021-09-06 10:58:00,39.5,39.1051,-121.701
391086N1231710W001,2021-11-08 09:51:00,550.55,39.1086,-123.171
391096N1231677W001,2021-11-09 00:00:00,548.37,39.1096,-123.168
391099N1221585W001,2021-11-12 12:00:00,52.7,39.1099,-122.159
391099N1221585W001,2021-10-27 12:00:00,53.3,39.1099,-122.159
391099N1221585W001,2021-10-19 12:00:00,46.7,39.1099,-122.159
391099N1221585W001,2021-10-13 00:00:00,44.1,39.1099,-122.159
391099N1221585W001,2021-10-06 11:21:00,45.4,39.1099,-122.159
391099N1221585W001,2021-09-30 12:00:00,46.3,39.1099,-122.159
391099N1221585W001,2021-09-21 12:00:00,47.0,39.1099,-122.159
391099N1221585W001,2021-09-14 08:41:00,46.6,39.1099,-122.159
391099N1221585W001,2021-09-09 12:00:00,47.0,39.1099,-122.159
391114N1215105W001,2021-10-13 00:00:00,41.75,39.1114,-121.51
391114N1215105W001,2021-10-06 00:00:00,41.849,39.1114,-121.51
391114N1215105W001,2021-09-29 00:00:00,42.085,39.1114,-121.51
391114N1215105W001,2021-09-22 00:00:00,42.365,39.1114,-121.51
391114N1215105W001,2021-09-15 00:00:00,42.38800000000001,39.1114,-121.51
391114N1215105W001,2021-09-08 00:00:00,42.58,39.1114,-121.51
391115N1217425W001,2021-10-11 11:58:00,37.3,39.113,-121.741
391115N1217425W001,2021-10-04 09:55:00,37.8,39.113,-121.741
391115N1217425W001,2021-09-30 13:40:00,38.09,39.113,-121.741
391115N1217425W001,2021-09-27 09:12:00,38.15,39.113,-121.741
391115N1217425W001,2021-09-20 10:33:00,38.47,39.113,-121.741
391115N1217425W001,2021-09-13 08:25:00,39.03,39.113,-121.741
391115N1217425W001,2021-09-06 10:09:00,39.59,39.113,-121.741
391156N1231788W001,2021-11-12 09:40:00,552.7330000000002,39.1156,-123.179
391159N1231770W001,2021-11-12 09:30:00,557.453,39.1159,-123.177
391166N1221287W001,2021-11-11 10:53:00,-19.0,39.1166,-122.129
391166N1221287W001,2021-10-28 18:09:00,-18.0,39.1166,-122.129
391166N1221287W001,2021-10-21 16:53:00,-19.0,39.1166,-122.129
391166N1221287W001,2021-10-14 17:20:00,-53.0,39.1166,-122.129
391166N1221287W001,2021-10-07 16:02:00,-56.0,39.1166,-122.129
391166N1221287W001,2021-09-30 18:00:00,-55.0,39.1166,-122.129
391166N1221287W001,2021-09-23 17:06:00,-56.0,39.1166,-122.129
391166N1221287W001,2021-09-16 15:22:00,-57.0,39.1166,-122.129
391166N1221287W001,2021-09-09 14:00:00,-55.0,39.1166,-122.129
391166N1221287W001,2021-09-02 15:46:00,-52.0,39.1166,-122.129
391174N1231836W001,2021-11-12 09:45:00,553.653,39.1174,-123.184
391185N1231747W001,2021-11-12 09:15:00,557.105,39.1185,-123.175
391191N1220833W001,2021-10-15 00:00:00,-15.85,39.1191,-122.083
391210N1222088W001,2021-10-14 12:00:00,110.2,39.1211,-122.209
391225N1231852W001,2021-11-04 14:40:00,579.5,39.1225,-123.185
391236N1231869W001,2021-10-29 14:17:00,517.187,39.1236,-123.187
391246N1231827W001,2021-10-29 13:52:00,559.53,39.1246,-123.183
391248N1231848W001,2021-11-12 10:05:00,549.45,39.1248,-123.185
391252N1231822W001,2021-10-29 13:35:00,558.63,39.1252,-123.182
391264N1214963W001,2021-09-09 12:15:00,45.25,39.1264,-121.496
391271N1215395W001,2021-09-09 11:53:00,32.36,39.1271,-121.54
391278N1216984W001,2021-09-30 23:20:00,-85.2,39.1278,-121.698
391278N1216984W001,2021-09-27 10:20:00,-85.1,39.1278,-121.698
391278N1216984W001,2021-09-20 09:35:00,-84.6,39.1278,-121.698
391278N1216984W001,2021-09-13 09:24:00,-83.5,39.1278,-121.698
391278N1216984W001,2021-09-06 07:15:00,-84.5,39.1278,-121.698
391279N1216989W001,2021-10-11 10:09:00,36.25,39.1279,-121.699
391279N1216989W001,2021-10-04 09:38:00,35.64,39.1279,-121.699
391279N1216989W001,2021-09-30 13:20:00,34.33,39.1279,-121.699
391279N1216989W001,2021-09-27 10:17:00,34.46,39.1279,-121.699
391279N1216989W001,2021-09-20 09:29:00,34.78,39.1279,-121.699
391279N1216989W001,2021-09-13 09:21:00,34.15,39.1279,-121.699
391279N1216989W001,2021-09-06 07:10:00,35.05,39.1279,-121.699
391279N1216989W002,2021-10-11 10:10:00,33.67,39.1279,-121.699
391279N1216989W002,2021-10-04 09:40:00,32.3,39.1279,-121.699
391279N1216989W002,2021-09-30 13:20:00,-18.5,39.1279,-121.699
391279N1216989W002,2021-09-27 10:18:00,-18.55,39.1279,-121.699
391279N1216989W002,2021-09-20 09:30:00,-18.04,39.1279,-121.699
391279N1216989W002,2021-09-13 09:22:00,-16.55,39.1279,-121.699
391279N1216989W002,2021-09-06 07:11:00,-17.78,39.1279,-121.699
391279N1216989W003,2021-10-11 10:11:00,33.7,39.1279,-121.699
391279N1216989W003,2021-10-04 09:41:00,33.13,39.1279,-121.699
391279N1216989W003,2021-09-30 13:22:00,-15.52,39.1279,-121.699
391279N1216989W003,2021-09-27 10:19:00,-16.21,39.1279,-121.699
391279N1216989W003,2021-09-20 09:31:00,-15.49,39.1279,-121.699
391279N1216989W003,2021-09-13 09:23:00,-13.74,39.1279,-121.699
391279N1216989W003,2021-09-06 07:12:00,-17.96,39.1279,-121.699
391280N1215029W001,2021-09-09 12:02:00,32.75,39.128,-121.503
391281N1231621W001,2021-10-27 14:00:00,636.962,39.1281,-123.162
391285N1231607W001,2021-10-27 14:15:00,632.627,39.1285,-123.161
391304N1231929W001,2021-11-08 09:20:00,561.26,39.1304,-123.193
391306N1221906W001,2021-11-11 10:27:00,96.0,39.1306,-122.191
391306N1221906W001,2021-10-28 17:46:00,97.0,39.1306,-122.191
391306N1221906W001,2021-10-21 16:20:00,96.0,39.1306,-122.191
391306N1221906W001,2021-10-14 16:49:00,96.0,39.1306,-122.191
